Any,Data,Codi_Postal,Sector_Economic,Tram_Horari,Valor
2023,2023-03-16,08029,No especificat,De 06:00:00 a 11:59:59 h,100
2023,2023-03-16,08029,No especificat,De 12:00:00 a 17:59:59 h,115
2023,2023-03-16,08029,No especificat,De 18:00:00 a 23:59:59 h,80
2023,2023-03-16,08029,No especificat,No consta,0
2023,2023-03-16,08029,Residencial,De 00:00:00 a 05:59:59 h,23765
2023,2023-03-16,08029,Residencial,De 06:00:00 a 11:59:59 h,37153
2023,2023-03-16,08029,Residencial,De 12:00:00 a 17:59:59 h,39813
2023,2023-03-16,08029,Residencial,De 18:00:00 a 23:59:59 h,47248
2023,2023-03-16,08029,Residencial,No consta,0
2023,2023-03-16,08029,Serveis,De 00:00:00 a 05:59:59 h,27627
2023,2023-03-16,08029,Serveis,De 06:00:00 a 11:59:59 h,48972
2023,2023-03-16,08029,Serveis,De 12:00:00 a 17:59:59 h,58518
2023,2023-03-16,08029,Serveis,De 18:00:00 a 23:59:59 h,47145
2023,2023-03-16,08029,Serveis,No consta,1
2023,2023-03-16,08030,Indústria,De 00:00:00 a 05:59:59 h,37792
2023,2023-03-16,08030,Indústria,De 06:00:00 a 11:59:59 h,45092
2023,2023-03-16,08030,Indústria,De 12:00:00 a 17:59:59 h,44458
2023,2023-03-16,08030,Indústria,De 18:00:00 a 23:59:59 h,43059
2023,2023-03-16,08030,Indústria,No consta,0
2023,2023-03-16,08030,Residencial,De 00:00:00 a 05:59:59 h,27471
2023,2023-03-16,08030,Residencial,De 06:00:00 a 11:59:59 h,41627
2023,2023-03-16,08030,Residencial,De 12:00:00 a 17:59:59 h,45923
2023,2023-03-16,08030,Residencial,De 18:00:00 a 23:59:59 h,57379
2023,2023-03-16,08030,Residencial,No consta,0
2023,2023-03-16,08030,Serveis,De 00:00:00 a 05:59:59 h,52532
2023,2023-03-16,08030,Serveis,De 06:00:00 a 11:59:59 h,91010
2023,2023-03-16,08030,Serveis,De 12:00:00 a 17:59:59 h,98992
2023,2023-03-16,08030,Serveis,De 18:00:00 a 23:59:59 h,93992
2023,2023-03-16,08030,Serveis,No consta,0
2023,2023-03-16,08031,Indústria,De 00:00:00 a 05:59:59 h,229
2023,2023-03-16,08031,Indústria,De 06:00:00 a 11:59:59 h,574
2023,2023-03-16,08031,Indústria,De 12:00:00 a 17:59:59 h,670
2023,2023-03-16,08031,Indústria,De 18:00:00 a 23:59:59 h,548
2023,2023-03-16,08031,Indústria,No consta,0
2023,2023-03-16,08031,Residencial,De 00:00:00 a 05:59:59 h,17224
2023,2023-03-16,08031,Residencial,De 06:00:00 a 11:59:59 h,25576
2023,2023-03-16,08031,Residencial,De 12:00:00 a 17:59:59 h,29169
2023,2023-03-16,08031,Residencial,De 18:00:00 a 23:59:59 h,36076
2023,2023-03-16,08031,Residencial,No consta,0
2023,2023-03-16,08031,Serveis,De 00:00:00 a 05:59:59 h,7907
2023,2023-03-16,08031,Serveis,De 06:00:00 a 11:59:59 h,11920
2023,2023-03-16,08031,Serveis,De 12:00:00 a 17:59:59 h,13471
2023,2023-03-16,08031,Serveis,De 18:00:00 a 23:59:59 h,13286
2023,2023-03-16,08031,Serveis,No consta,0
2023,2023-03-16,08032,Indústria,De 00:00:00 a 05:59:59 h,350
2023,2023-03-16,08032,Indústria,De 06:00:00 a 11:59:59 h,705
2023,2023-03-16,08032,Indústria,De 12:00:00 a 17:59:59 h,774
2023,2023-03-16,08032,Indústria,De 18:00:00 a 23:59:59 h,693
2023,2023-03-16,08032,Indústria,No consta,0
2023,2023-03-16,08032,Residencial,De 00:00:00 a 05:59:59 h,22472
2023,2023-03-16,08032,Residencial,De 06:00:00 a 11:59:59 h,33074
2023,2023-03-16,08032,Residencial,De 12:00:00 a 17:59:59 h,36337
2023,2023-03-16,08032,Residencial,De 18:00:00 a 23:59:59 h,47001
2023,2023-03-16,08032,Residencial,No consta,0
2023,2023-03-16,08032,Serveis,De 00:00:00 a 05:59:59 h,7907
2023,2023-03-16,08032,Serveis,De 06:00:00 a 11:59:59 h,12409
2023,2023-03-16,08032,Serveis,De 12:00:00 a 17:59:59 h,13901
2023,2023-03-16,08032,Serveis,De 18:00:00 a 23:59:59 h,13236
2023,2023-03-16,08032,Serveis,No consta,0
2023,2023-03-16,08033,Indústria,De 00:00:00 a 05:59:59 h,273
2023,2023-03-16,08033,Indústria,De 06:00:00 a 11:59:59 h,394
2023,2023-03-16,08033,Indústria,De 12:00:00 a 17:59:59 h,420
2023,2023-03-16,08033,Indústria,De 18:00:00 a 23:59:59 h,424
2023,2023-03-16,08033,Indústria,No consta,0
2023,2023-03-16,08033,Residencial,De 00:00:00 a 05:59:59 h,8732
2023,2023-03-16,08033,Residencial,De 06:00:00 a 11:59:59 h,12178
2023,2023-03-16,08033,Residencial,De 12:00:00 a 17:59:59 h,14219
2023,2023-03-16,08033,Residencial,De 18:00:00 a 23:59:59 h,18031
2023,2023-03-16,08033,Residencial,No consta,0
2023,2023-03-16,08033,Serveis,De 00:00:00 a 05:59:59 h,8391
2023,2023-03-16,08033,Serveis,De 06:00:00 a 11:59:59 h,9026
2023,2023-03-16,08033,Serveis,De 12:00:00 a 17:59:59 h,8461
2023,2023-03-16,08033,Serveis,De 18:00:00 a 23:59:59 h,9974
2023,2023-03-16,08033,Serveis,No consta,0
2023,2023-03-16,08034,Indústria,De 00:00:00 a 05:59:59 h,929
2023,2023-03-16,08034,Indústria,De 06:00:00 a 11:59:59 h,1471
2023,2023-03-16,08034,Indústria,De 12:00:00 a 17:59:59 h,1701
2023,2023-03-16,08034,Indústria,De 18:00:00 a 23:59:59 h,1475
2023,2023-03-16,08034,Indústria,No consta,0
2023,2023-03-16,08034,No especificat,De 00:00:00 a 05:59:59 h,54
2023,2023-03-16,08034,No especificat,De 06:00:00 a 11:59:59 h,179
2023,2023-03-16,08034,No especificat,De 12:00:00 a 17:59:59 h,186
2023,2023-03-16,08034,No especificat,De 18:00:00 a 23:59:59 h,170
2023,2023-03-16,08034,No especificat,No consta,0
2023,2023-03-16,08034,Residencial,De 00:00:00 a 05:59:59 h,24808
2023,2023-03-16,08034,Residencial,De 06:00:00 a 11:59:59 h,36452
2023,2023-03-16,08034,Residencial,De 12:00:00 a 17:59:59 h,38031
2023,2023-03-16,08034,Residencial,De 18:00:00 a 23:59:59 h,43866
2023,2023-03-16,08034,Residencial,No consta,0
2023,2023-03-16,08034,Serveis,De 00:00:00 a 05:59:59 h,45769
2023,2023-03-16,08034,Serveis,De 06:00:00 a 11:59:59 h,65301
2023,2023-03-16,08034,Serveis,De 12:00:00 a 17:59:59 h,71013
2023,2023-03-16,08034,Serveis,De 18:00:00 a 23:59:59 h,58538
2023,2023-03-16,08034,Serveis,No consta,0
2023,2023-03-16,08035,Indústria,De 00:00:00 a 05:59:59 h,343
2023,2023-03-16,08035,Indústria,De 06:00:00 a 11:59:59 h,443
2023,2023-03-16,08035,Indústria,De 12:00:00 a 17:59:59 h,433
2023,2023-03-16,08035,Indústria,De 18:00:00 a 23:59:59 h,462
2023,2023-03-16,08035,Indústria,No consta,1
2023,2023-03-16,08035,Residencial,De 00:00:00 a 05:59:59 h,12925
2023,2023-03-16,08035,Residencial,De 06:00:00 a 11:59:59 h,18243
2023,2023-03-16,08035,Residencial,De 12:00:00 a 17:59:59 h,19794
2023,2023-03-16,08035,Residencial,De 18:00:00 a 23:59:59 h,25437
2023,2023-03-16,08035,Residencial,No consta,0
2023,2023-03-16,08035,Serveis,De 00:00:00 a 05:59:59 h,50948
2023,2023-03-16,08035,Serveis,De 06:00:00 a 11:59:59 h,72463
2023,2023-03-16,08035,Serveis,De 12:00:00 a 17:59:59 h,76036
2023,2023-03-16,08035,Serveis,De 18:00:00 a 23:59:59 h,69347
2023,2023-03-16,08035,Serveis,No consta,0
2023,2023-03-16,08036,Indústria,De 00:00:00 a 05:59:59 h,725
2023,2023-03-16,08036,Indústria,De 06:00:00 a 11:59:59 h,1717
2023,2023-03-16,08036,Indústria,De 12:00:00 a 17:59:59 h,2133
2023,2023-03-16,08036,Indústria,De 18:00:00 a 23:59:59 h,1430
2023,2023-03-16,08036,Indústria,No consta,0
2023,2023-03-16,08036,Residencial,De 00:00:00 a 05:59:59 h,11876
2023,2023-03-16,08036,Residencial,De 06:00:00 a 11:59:59 h,18910
2023,2023-03-16,08036,Residencial,De 12:00:00 a 17:59:59 h,20507
2023,2023-03-16,08036,Residencial,De 18:00:00 a 23:59:59 h,23042
2023,2023-03-16,08036,Residencial,No consta,1
2023,2023-03-16,08036,Serveis,De 00:00:00 a 05:59:59 h,24363
2023,2023-03-16,08036,Serveis,De 06:00:00 a 11:59:59 h,38859
2023,2023-03-16,08036,Serveis,De 12:00:00 a 17:59:59 h,44683
2023,2023-03-16,08036,Serveis,De 18:00:00 a 23:59:59 h,35896
2023,2023-03-16,08036,Serveis,No consta,0
2023,2023-03-16,08037,Indústria,De 00:00:00 a 05:59:59 h,713
2023,2023-03-16,08037,Indústria,De 06:00:00 a 11:59:59 h,1010
2023,2023-03-16,08037,Indústria,De 12:00:00 a 17:59:59 h,1138
2023,2023-03-16,08037,Indústria,De 18:00:00 a 23:59:59 h,1060
2023,2023-03-16,08037,Indústria,No consta,0
2023,2023-03-16,08037,Residencial,De 00:00:00 a 05:59:59 h,7498
2023,2023-03-16,08037,Residencial,De 06:00:00 a 11:59:59 h,12125
2023,2023-03-16,08037,Residencial,De 12:00:00 a 17:59:59 h,13250
2023,2023-03-16,08037,Residencial,De 18:00:00 a 23:59:59 h,14448
2023,2023-03-16,08037,Residencial,No consta,0
2023,2023-03-16,08037,Serveis,De 00:00:00 a 05:59:59 h,10457
2023,2023-03-16,08037,Serveis,De 06:00:00 a 11:59:59 h,22956
2023,2023-03-16,08037,Serveis,De 12:00:00 a 17:59:59 h,25236
2023,2023-03-16,08037,Serveis,De 18:00:00 a 23:59:59 h,21114
2023,2023-03-16,08037,Serveis,No consta,0
2023,2023-03-16,08038,Indústria,De 00:00:00 a 05:59:59 h,59053
2023,2023-03-16,08038,Indústria,De 06:00:00 a 11:59:59 h,58918
2023,2023-03-16,08038,Indústria,De 12:00:00 a 17:59:59 h,51812
2023,2023-03-16,08038,Indústria,De 18:00:00 a 23:59:59 h,47990
2023,2023-03-16,08038,Indústria,No consta,0
2023,2023-03-16,08038,Residencial,De 00:00:00 a 05:59:59 h,18798
2023,2023-03-16,08038,Residencial,De 06:00:00 a 11:59:59 h,26689
2023,2023-03-16,08038,Residencial,De 12:00:00 a 17:59:59 h,30342
2023,2023-03-16,08038,Residencial,De 18:00:00 a 23:59:59 h,32753
2023,2023-03-16,08038,Residencial,No consta,0
2023,2023-03-16,08038,Serveis,De 00:00:00 a 05:59:59 h,38434
2023,2023-03-16,08038,Serveis,De 06:00:00 a 11:59:59 h,47719
2023,2023-03-16,08038,Serveis,De 12:00:00 a 17:59:59 h,49416
2023,2023-03-16,08038,Serveis,De 18:00:00 a 23:59:59 h,43398
2023,2023-03-16,08038,Serveis,No consta,0
2023,2023-03-16,08039,Indústria,De 00:00:00 a 05:59:59 h,67751
2023,2023-03-16,08039,Indústria,De 06:00:00 a 11:59:59 h,61629
2023,2023-03-16,08039,Indústria,De 12:00:00 a 17:59:59 h,59318
2023,2023-03-16,08039,Indústria,De 18:00:00 a 23:59:59 h,58498
2023,2023-03-16,08039,Indústria,No consta,0
2023,2023-03-16,08039,Residencial,De 00:00:00 a 05:59:59 h,1204
2023,2023-03-16,08039,Residencial,De 06:00:00 a 11:59:59 h,1937
2023,2023-03-16,08039,Residencial,De 12:00:00 a 17:59:59 h,2085
2023,2023-03-16,08039,Residencial,De 18:00:00 a 23:59:59 h,1941
2023,2023-03-16,08039,Residencial,No consta,0
2023,2023-03-16,08039,Serveis,De 00:00:00 a 05:59:59 h,39883
2023,2023-03-16,08039,Serveis,De 06:00:00 a 11:59:59 h,54825
2023,2023-03-16,08039,Serveis,De 12:00:00 a 17:59:59 h,55752
2023,2023-03-16,08039,Serveis,De 18:00:00 a 23:59:59 h,51975
2023,2023-03-16,08039,Serveis,No consta,0
2023,2023-03-16,08040,Indústria,De 00:00:00 a 05:59:59 h,68897
2023,2023-03-16,08040,Indústria,De 06:00:00 a 11:59:59 h,89290
2023,2023-03-16,08040,Indústria,De 12:00:00 a 17:59:59 h,86526
2023,2023-03-16,08040,Indústria,De 18:00:00 a 23:59:59 h,88312
2023,2023-03-16,08040,Indústria,No consta,0
2023,2023-03-16,08040,Residencial,De 00:00:00 a 05:59:59 h,7938
2023,2023-03-16,08040,Residencial,De 06:00:00 a 11:59:59 h,8031
2023,2023-03-16,08040,Residencial,De 12:00:00 a 17:59:59 h,7060
2023,2023-03-16,08040,Residencial,De 18:00:00 a 23:59:59 h,8528
2023,2023-03-16,08040,Residencial,No consta,0
2023,2023-03-16,08040,Serveis,De 00:00:00 a 05:59:59 h,84730
2023,2023-03-16,08040,Serveis,De 06:00:00 a 11:59:59 h,94620
2023,2023-03-16,08040,Serveis,De 12:00:00 a 17:59:59 h,94189
2023,2023-03-16,08040,Serveis,De 18:00:00 a 23:59:59 h,91814
2023,2023-03-16,08040,Serveis,No consta,0
2023,2023-03-16,08041,Indústria,De 00:00:00 a 05:59:59 h,447
2023,2023-03-16,08041,Indústria,De 06:00:00 a 11:59:59 h,959
2023,2023-03-16,08041,Indústria,De 12:00:00 a 17:59:59 h,1025
2023,2023-03-16,08041,Indústria,De 18:00:00 a 23:59:59 h,868
2023,2023-03-16,08041,Indústria,No consta,0
2023,2023-03-16,08041,Residencial,De 00:00:00 a 05:59:59 h,19071
2023,2023-03-16,08041,Residencial,De 06:00:00 a 11:59:59 h,28169
2023,2023-03-16,08041,Residencial,De 12:00:00 a 17:59:59 h,30790
2023,2023-03-16,08041,Residencial,De 18:00:00 a 23:59:59 h,38684
2023,2023-03-16,08041,Residencial,No consta,1
2023,2023-03-16,08041,Serveis,De 00:00:00 a 05:59:59 h,9496
2023,2023-03-16,08041,Serveis,De 06:00:00 a 11:59:59 h,15266
2023,2023-03-16,08041,Serveis,De 12:00:00 a 17:59:59 h,16901
2023,2023-03-16,08041,Serveis,De 18:00:00 a 23:59:59 h,15721
2023,2023-03-16,08041,Serveis,No consta,0
2023,2023-03-16,08042,Indústria,De 00:00:00 a 05:59:59 h,550
2023,2023-03-16,08042,Indústria,De 06:00:00 a 11:59:59 h,690
2023,2023-03-16,08042,Indústria,De 12:00:00 a 17:59:59 h,701
2023,2023-03-16,08042,Indústria,De 18:00:00 a 23:59:59 h,677
2023,2023-03-16,08042,Indústria,No consta,0
2023,2023-03-16,08042,Residencial,De 00:00:00 a 05:59:59 h,15624
2023,2023-03-16,08042,Residencial,De 06:00:00 a 11:59:59 h,22843
2023,2023-03-16,08042,Residencial,De 12:00:00 a 17:59:59 h,26819
2023,2023-03-16,08042,Residencial,De 18:00:00 a 23:59:59 h,33441
2023,2023-03-16,08042,Residencial,No consta,0
2023,2023-03-16,08042,Serveis,De 00:00:00 a 05:59:59 h,16811
2023,2023-03-16,08042,Serveis,De 06:00:00 a 11:59:59 h,31087
2023,2023-03-16,08042,Serveis,De 12:00:00 a 17:59:59 h,31606
2023,2023-03-16,08042,Serveis,De 18:00:00 a 23:59:59 h,30428
2023,2023-03-16,08042,Serveis,No consta,1
2023,2023-03-17,08001,Indústria,De 00:00:00 a 05:59:59 h,631
2023,2023-03-17,08001,Indústria,De 06:00:00 a 11:59:59 h,1057
2023,2023-03-17,08001,Indústria,De 12:00:00 a 17:59:59 h,1270
2023,2023-03-17,08001,Indústria,De 18:00:00 a 23:59:59 h,1115
2023,2023-03-17,08001,Indústria,No consta,0
2023,2023-03-17,08001,Residencial,De 00:00:00 a 05:59:59 h,18751
2023,2023-03-17,08001,Residencial,De 06:00:00 a 11:59:59 h,27645
2023,2023-03-17,08001,Residencial,De 12:00:00 a 17:59:59 h,32833
2023,2023-03-17,08001,Residencial,De 18:00:00 a 23:59:59 h,33907
2023,2023-03-17,08001,Residencial,No consta,0
2023,2023-03-17,08001,Serveis,De 00:00:00 a 05:59:59 h,20805
2023,2023-03-17,08001,Serveis,De 06:00:00 a 11:59:59 h,37250
2023,2023-03-17,08001,Serveis,De 12:00:00 a 17:59:59 h,44001
2023,2023-03-17,08001,Serveis,De 18:00:00 a 23:59:59 h,38844
2023,2023-03-17,08001,Serveis,No consta,0
2023,2023-03-17,08002,Indústria,De 00:00:00 a 05:59:59 h,696
2023,2023-03-17,08002,Indústria,De 06:00:00 a 11:59:59 h,1278
2023,2023-03-17,08002,Indústria,De 12:00:00 a 17:59:59 h,1654
2023,2023-03-17,08002,Indústria,De 18:00:00 a 23:59:59 h,1396
2023,2023-03-17,08002,Indústria,No consta,0
2023,2023-03-17,08002,Residencial,De 00:00:00 a 05:59:59 h,14477
2023,2023-03-17,08002,Residencial,De 06:00:00 a 11:59:59 h,20773
2023,2023-03-17,08002,Residencial,De 12:00:00 a 17:59:59 h,24344
2023,2023-03-17,08002,Residencial,De 18:00:00 a 23:59:59 h,24801
2023,2023-03-17,08002,Residencial,No consta,0
2023,2023-03-17,08002,Serveis,De 00:00:00 a 05:59:59 h,42562
2023,2023-03-17,08002,Serveis,De 06:00:00 a 11:59:59 h,63464
2023,2023-03-17,08002,Serveis,De 12:00:00 a 17:59:59 h,71056
2023,2023-03-17,08002,Serveis,De 18:00:00 a 23:59:59 h,58055
2023,2023-03-17,08002,Serveis,No consta,1
2023,2023-03-17,08003,Indústria,De 00:00:00 a 05:59:59 h,975
2023,2023-03-17,08003,Indústria,De 06:00:00 a 11:59:59 h,1814
2023,2023-03-17,08003,Indústria,De 12:00:00 a 17:59:59 h,2016
2023,2023-03-17,08003,Indústria,De 18:00:00 a 23:59:59 h,1486
2023,2023-03-17,08003,Indústria,No consta,0
2023,2023-03-17,08003,Residencial,De 00:00:00 a 05:59:59 h,22937
2023,2023-03-17,08003,Residencial,De 06:00:00 a 11:59:59 h,32530
2023,2023-03-17,08003,Residencial,De 12:00:00 a 17:59:59 h,37772
2023,2023-03-17,08003,Residencial,De 18:00:00 a 23:59:59 h,39983
2023,2023-03-17,08003,Residencial,No consta,0
2023,2023-03-17,08003,Serveis,De 00:00:00 a 05:59:59 h,48386
2023,2023-03-17,08003,Serveis,De 06:00:00 a 11:59:59 h,68957
2023,2023-03-17,08003,Serveis,De 12:00:00 a 17:59:59 h,76340
2023,2023-03-17,08003,Serveis,De 18:00:00 a 23:59:59 h,67481
2023,2023-03-17,08003,Serveis,No consta,0
2023,2023-03-17,08004,Indústria,De 00:00:00 a 05:59:59 h,33017
2023,2023-03-17,08004,Indústria,De 06:00:00 a 11:59:59 h,36479
2023,2023-03-17,08004,Indústria,De 12:00:00 a 17:59:59 h,36348
2023,2023-03-17,08004,Indústria,De 18:00:00 a 23:59:59 h,33672
2023,2023-03-17,08004,Indústria,No consta,0
2023,2023-03-17,08004,Residencial,De 00:00:00 a 05:59:59 h,21304
2023,2023-03-17,08004,Residencial,De 06:00:00 a 11:59:59 h,30894
2023,2023-03-17,08004,Residencial,De 12:00:00 a 17:59:59 h,35941
2023,2023-03-17,08004,Residencial,De 18:00:00 a 23:59:59 h,39737
2023,2023-03-17,08004,Residencial,No consta,0
2023,2023-03-17,08004,Serveis,De 00:00:00 a 05:59:59 h,25493
2023,2023-03-17,08004,Serveis,De 06:00:00 a 11:59:59 h,34398
2023,2023-03-17,08004,Serveis,De 12:00:00 a 17:59:59 h,38594
2023,2023-03-17,08004,Serveis,De 18:00:00 a 23:59:59 h,35872
2023,2023-03-17,08004,Serveis,No consta,0
2023,2023-03-17,08005,Indústria,De 00:00:00 a 05:59:59 h,1116
2023,2023-03-17,08005,Indústria,De 06:00:00 a 11:59:59 h,1760
2023,2023-03-17,08005,Indústria,De 12:00:00 a 17:59:59 h,2043
2023,2023-03-17,08005,Indústria,De 18:00:00 a 23:59:59 h,1800
2023,2023-03-17,08005,Indústria,No consta,0
2023,2023-03-17,08005,No especificat,De 00:00:00 a 05:59:59 h,58
2023,2023-03-17,08005,No especificat,De 06:00:00 a 11:59:59 h,100
2023,2023-03-17,08005,No especificat,De 12:00:00 a 17:59:59 h,113
2023,2023-03-17,08005,No especificat,De 18:00:00 a 23:59:59 h,106
2023,2023-03-17,08005,No especificat,No consta,0
2023,2023-03-17,08005,Residencial,De 00:00:00 a 05:59:59 h,20995
2023,2023-03-17,08005,Residencial,De 06:00:00 a 11:59:59 h,33999
2023,2023-03-17,08005,Residencial,De 12:00:00 a 17:59:59 h,37005
2023,2023-03-17,08005,Residencial,De 18:00:00 a 23:59:59 h,39018
2023,2023-03-17,08005,Residencial,No consta,0
2023,2023-03-17,08005,Serveis,De 00:00:00 a 05:59:59 h,44650
2023,2023-03-17,08005,Serveis,De 06:00:00 a 11:59:59 h,58178
2023,2023-03-17,08005,Serveis,De 12:00:00 a 17:59:59 h,62581
2023,2023-03-17,08005,Serveis,De 18:00:00 a 23:59:59 h,59429
2023,2023-03-17,08005,Serveis,No consta,0
2023,2023-03-17,08006,Indústria,De 00:00:00 a 05:59:59 h,2313
2023,2023-03-17,08006,Indústria,De 06:00:00 a 11:59:59 h,2836
2023,2023-03-17,08006,Indústria,De 12:00:00 a 17:59:59 h,2892
2023,2023-03-17,08006,Indústria,De 18:00:00 a 23:59:59 h,2490
2023,2023-03-17,08006,Indústria,No consta,0
2023,2023-03-17,08006,No especificat,De 00:00:00 a 05:59:59 h,74
2023,2023-03-17,08006,No especificat,De 06:00:00 a 11:59:59 h,168
2023,2023-03-17,08006,No especificat,De 12:00:00 a 17:59:59 h,191
2023,2023-03-17,08006,No especificat,De 18:00:00 a 23:59:59 h,145
2023,2023-03-17,08006,No especificat,No consta,1
2023,2023-03-17,08006,Residencial,De 00:00:00 a 05:59:59 h,18902
2023,2023-03-17,08006,Residencial,De 06:00:00 a 11:59:59 h,31736
2023,2023-03-17,08006,Residencial,De 12:00:00 a 17:59:59 h,35571
2023,2023-03-17,08006,Residencial,De 18:00:00 a 23:59:59 h,35465
2023,2023-03-17,08006,Residencial,No consta,0
2023,2023-03-17,08006,Serveis,De 00:00:00 a 05:59:59 h,23113
2023,2023-03-17,08006,Serveis,De 06:00:00 a 11:59:59 h,42297
2023,2023-03-17,08006,Serveis,De 12:00:00 a 17:59:59 h,46212
2023,2023-03-17,08006,Serveis,De 18:00:00 a 23:59:59 h,39192
2023,2023-03-17,08006,Serveis,No consta,0
2023,2023-03-17,08007,Indústria,De 00:00:00 a 05:59:59 h,573
2023,2023-03-17,08007,Indústria,De 06:00:00 a 11:59:59 h,1113
2023,2023-03-17,08007,Indústria,De 12:00:00 a 17:59:59 h,1285
2023,2023-03-17,08007,Indústria,De 18:00:00 a 23:59:59 h,1145
2023,2023-03-17,08007,Indústria,No consta,1
2023,2023-03-17,08007,No especificat,De 00:00:00 a 05:59:59 h,36
2023,2023-03-17,08007,No especificat,De 06:00:00 a 11:59:59 h,67
2023,2023-03-17,08007,No especificat,De 12:00:00 a 17:59:59 h,78
2023,2023-03-17,08007,No especificat,De 18:00:00 a 23:59:59 h,69
2023,2023-03-17,08007,No especificat,No consta,0
2023,2023-03-17,08007,Residencial,De 00:00:00 a 05:59:59 h,10148
2023,2023-03-17,08007,Residencial,De 06:00:00 a 11:59:59 h,15064
2023,2023-03-17,08007,Residencial,De 12:00:00 a 17:59:59 h,17098
2023,2023-03-17,08007,Residencial,De 18:00:00 a 23:59:59 h,16720
2023,2023-03-17,08007,Residencial,No consta,0
2023,2023-03-17,08007,Serveis,De 00:00:00 a 05:59:59 h,19737
2023,2023-03-17,08007,Serveis,De 06:00:00 a 11:59:59 h,36162
2023,2023-03-17,08007,Serveis,De 12:00:00 a 17:59:59 h,39745
2023,2023-03-17,08007,Serveis,De 18:00:00 a 23:59:59 h,32714
2023,2023-03-17,08007,Serveis,No consta,1
2023,2023-03-17,08008,Indústria,De 00:00:00 a 05:59:59 h,668
2023,2023-03-17,08008,Indústria,De 06:00:00 a 11:59:59 h,1334
2023,2023-03-17,08008,Indústria,De 12:00:00 a 17:59:59 h,1679
2023,2023-03-17,08008,Indústria,De 18:00:00 a 23:59:59 h,1378
2023,2023-03-17,08008,Indústria,No consta,0
2023,2023-03-17,08008,No especificat,De 00:00:00 a 05:59:59 h,100
2023,2023-03-17,08008,No especificat,De 06:00:00 a 11:59:59 h,140
2023,2023-03-17,08008,No especificat,De 12:00:00 a 17:59:59 h,163
2023,2023-03-17,08008,No especificat,De 18:00:00 a 23:59:59 h,154
2023,2023-03-17,08008,No especificat,No consta,0
2023,2023-03-17,08008,Residencial,De 00:00:00 a 05:59:59 h,6624
2023,2023-03-17,08008,Residencial,De 06:00:00 a 11:59:59 h,10531
2023,2023-03-17,08008,Residencial,De 12:00:00 a 17:59:59 h,11741
2023,2023-03-17,08008,Residencial,De 18:00:00 a 23:59:59 h,11144
2023,2023-03-17,08008,Residencial,No consta,1
2023,2023-03-17,08008,Serveis,De 00:00:00 a 05:59:59 h,12190
2023,2023-03-17,08008,Serveis,De 06:00:00 a 11:59:59 h,23529
2023,2023-03-17,08008,Serveis,De 12:00:00 a 17:59:59 h,27017
2023,2023-03-17,08008,Serveis,De 18:00:00 a 23:59:59 h,22377
2023,2023-03-17,08008,Serveis,No consta,0
2023,2023-03-17,08009,Indústria,De 00:00:00 a 05:59:59 h,817
2023,2023-03-17,08009,Indústria,De 06:00:00 a 11:59:59 h,1348
2023,2023-03-17,08009,Indústria,De 12:00:00 a 17:59:59 h,1610
2023,2023-03-17,08009,Indústria,De 18:00:00 a 23:59:59 h,1364
2023,2023-03-17,08009,Indústria,No consta,0
2023,2023-03-17,08009,Residencial,De 00:00:00 a 05:59:59 h,9523
2023,2023-03-17,08009,Residencial,De 06:00:00 a 11:59:59 h,15493
2023,2023-03-17,08009,Residencial,De 12:00:00 a 17:59:59 h,16954
2023,2023-03-17,08009,Residencial,De 18:00:00 a 23:59:59 h,17678
2023,2023-03-17,08009,Residencial,No consta,0
2023,2023-03-17,08009,Serveis,De 00:00:00 a 05:59:59 h,10025
2023,2023-03-17,08009,Serveis,De 06:00:00 a 11:59:59 h,17931
2023,2023-03-17,08009,Serveis,De 12:00:00 a 17:59:59 h,20720
2023,2023-03-17,08009,Serveis,De 18:00:00 a 23:59:59 h,17490
2023,2023-03-17,08009,Serveis,No consta,0
2023,2023-03-17,08010,Indústria,De 00:00:00 a 05:59:59 h,615
2023,2023-03-17,08010,Indústria,De 06:00:00 a 11:59:59 h,1301
2023,2023-03-17,08010,Indústria,De 12:00:00 a 17:59:59 h,1342
2023,2023-03-17,08010,Indústria,De 18:00:00 a 23:59:59 h,1074
2023,2023-03-17,08010,Indústria,No consta,0
2023,2023-03-17,08010,Residencial,De 00:00:00 a 05:59:59 h,6949
2023,2023-03-17,08010,Residencial,De 06:00:00 a 11:59:59 h,11478
2023,2023-03-17,08010,Residencial,De 12:00:00 a 17:59:59 h,12712
2023,2023-03-17,08010,Residencial,De 18:00:00 a 23:59:59 h,12809
2023,2023-03-17,08010,Residencial,No consta,0
2023,2023-03-17,08010,Serveis,De 00:00:00 a 05:59:59 h,12028
2023,2023-03-17,08010,Serveis,De 06:00:00 a 11:59:59 h,19951
2023,2023-03-17,08010,Serveis,De 12:00:00 a 17:59:59 h,22887
2023,2023-03-17,08010,Serveis,De 18:00:00 a 23:59:59 h,20493
2023,2023-03-17,08010,Serveis,No consta,0
2023,2023-03-17,08011,Indústria,De 00:00:00 a 05:59:59 h,492
2023,2023-03-17,08011,Indústria,De 06:00:00 a 11:59:59 h,890
2023,2023-03-17,08011,Indústria,De 12:00:00 a 17:59:59 h,1025
2023,2023-03-17,08011,Indústria,De 18:00:00 a 23:59:59 h,921
2023,2023-03-17,08011,Indústria,No consta,0
